query	grouping_confidence	location_confidence	orientation_confidence
scaffold_2177	1.0	1.0	1.0
scaffold_5051	1.0	1.0	1.0
scaffold_4177	1.0	1.0	1.0
scaffold_3807	1.0	1.0	1.0
scaffold_6136	1.0	1.0	1.0
scaffold_2801	1.0	1.0	1.0
scaffold_2756	1.0	1.0	1.0
scaffold_688	1.0	1.0	1.0
scaffold_9487	1.0	1.0	1.0
scaffold_9647	1.0	1.0	1.0
scaffold_7650	1.0	1.0	1.0
scaffold_7998	1.0	1.0	1.0
scaffold_7628	1.0	1.0	1.0
scaffold_10782	1.0	1.0	1.0
scaffold_6476	1.0	1.0	1.0
scaffold_8117	1.0	1.0	1.0
scaffold_9771	1.0	1.0	1.0
scaffold_8393	1.0	1.0	1.0
scaffold_7081	1.0	1.0	1.0
scaffold_9272	1.0	1.0	1.0
scaffold_4884	1.0	1.0	1.0
scaffold_2583	1.0	1.0	1.0
scaffold_9038	1.0	1.0	1.0
scaffold_10756	1.0	1.0	1.0
scaffold_6290	1.0	1.0	1.0
scaffold_9445	1.0	1.0	1.0
scaffold_11213	1.0	1.0	1.0
scaffold_10883	1.0	1.0	1.0
scaffold_9606	1.0	1.0	1.0
scaffold_10147	1.0	1.0	1.0
scaffold_8832	1.0	1.0	1.0
scaffold_11654	1.0	1.0	1.0
scaffold_11092	1.0	1.0	1.0
scaffold_6082	1.0	1.0	1.0
scaffold_11317	1.0	1.0	1.0
scaffold_6546	1.0	1.0	1.0
scaffold_5106	1.0	0.8749386954389407	0.9882987668161435
scaffold_8999	1.0	1.0	1.0
scaffold_9155	1.0	1.0	1.0
scaffold_3558	1.0	1.0	1.0
scaffold_8978	1.0	1.0	1.0
scaffold_6183	1.0	1.0	1.0
scaffold_8671	1.0	1.0	1.0
scaffold_7161	1.0	1.0	1.0
scaffold_4344	1.0	0.9659107664179765	0.9880628911616547
scaffold_5293	1.0	1.0	1.0
scaffold_2770	1.0	1.0	1.0
scaffold_4644	1.0	1.0	1.0
scaffold_11096	1.0	1.0	1.0
scaffold_4952	1.0	1.0	1.0
scaffold_4131	1.0	1.0	1.0
scaffold_10318	1.0	1.0	1.0
scaffold_6126	1.0	1.0	1.0
scaffold_7213	1.0	1.0	1.0
scaffold_10666	1.0	1.0	1.0
scaffold_5344	1.0	1.0	1.0
scaffold_8973	1.0	1.0	1.0
scaffold_10928	1.0	1.0	1.0
scaffold_9338	1.0	1.0	1.0
scaffold_11992	1.0	1.0	1.0
scaffold_10227	1.0	1.0	1.0
scaffold_9061	1.0	1.0	1.0
scaffold_8849	1.0	1.0	1.0
scaffold_6579	1.0	1.0	1.0
scaffold_618	1.0	0.7907145340507101	1.0
scaffold_5518	1.0	1.0	1.0
scaffold_2163	1.0	1.0	1.0
scaffold_6265	1.0	1.0	1.0
scaffold_3927	1.0	1.0	1.0
scaffold_5485	1.0	1.0	1.0
scaffold_7069	1.0	1.0	1.0
scaffold_8157	1.0	1.0	1.0
scaffold_7590	1.0	1.0	1.0
scaffold_6759	1.0	1.0	1.0
scaffold_1377	1.0	1.0	1.0
scaffold_7573	1.0	1.0	1.0
scaffold_4534	1.0	1.0	1.0
scaffold_2253	1.0	1.0	1.0
scaffold_6034	1.0	1.0	1.0
scaffold_5220	1.0	1.0	1.0
scaffold_6519	1.0	1.0	1.0
scaffold_5722	1.0	1.0	1.0
scaffold_3934	1.0	1.0	1.0
scaffold_5201	1.0	1.0	1.0
scaffold_5383	1.0	1.0	1.0
scaffold_3884	1.0	1.0	1.0
scaffold_2876	1.0	1.0	1.0
scaffold_6999	1.0	1.0	1.0
scaffold_9865	1.0	1.0	1.0
scaffold_7681	1.0	1.0	1.0
scaffold_6639	1.0	1.0	1.0
scaffold_8222	1.0	1.0	1.0
scaffold_7414	1.0	1.0	1.0
scaffold_7916	1.0	1.0	1.0
scaffold_7242	1.0	1.0	1.0
scaffold_4969	1.0	1.0	1.0
scaffold_7884	1.0	1.0	1.0
scaffold_8469	1.0	1.0	1.0
scaffold_7934	1.0	1.0	1.0
scaffold_7780	1.0	1.0	1.0
scaffold_7337	1.0	1.0	1.0
scaffold_8335	1.0	1.0	1.0
scaffold_11968	1.0	1.0	1.0
scaffold_8578	1.0	1.0	1.0
scaffold_7614	1.0	1.0	1.0
scaffold_5983	1.0	1.0	1.0
scaffold_7417	1.0	1.0	1.0
scaffold_7141	1.0	1.0	1.0
scaffold_9315	1.0	1.0	1.0
scaffold_9452	1.0	1.0	1.0
scaffold_9577	1.0	1.0	1.0
scaffold_7132	1.0	1.0	1.0
scaffold_6153	1.0	1.0	1.0
scaffold_10466	1.0	1.0	1.0
scaffold_6888	0.6592074592074592	1.0	1.0
scaffold_8991	1.0	1.0	1.0
scaffold_6477	1.0	1.0	1.0
scaffold_6063	1.0	1.0	1.0
scaffold_3604	1.0	1.0	1.0
scaffold_8228	1.0	1.0	1.0
scaffold_5341	1.0	1.0	1.0
scaffold_7947	1.0	1.0	1.0
scaffold_7488	1.0	1.0	1.0
scaffold_7564	1.0	1.0	1.0
scaffold_4680	1.0	1.0	1.0
scaffold_7408	1.0	1.0	1.0
scaffold_5890	1.0	1.0	1.0
scaffold_4604	1.0	1.0	1.0
scaffold_5674	1.0	1.0	1.0
scaffold_5711	1.0	1.0	1.0
scaffold_10942	1.0	1.0	1.0
scaffold_3888	1.0	1.0	1.0
scaffold_4481	1.0	1.0	1.0
scaffold_4020	1.0	1.0	1.0
scaffold_7082	1.0	1.0	1.0
scaffold_9294	1.0	1.0	1.0
scaffold_7910	1.0	1.0	1.0
scaffold_3606	1.0	1.0	1.0
scaffold_6660	1.0	1.0	1.0
scaffold_4521	1.0	1.0	1.0
scaffold_6933	1.0	1.0	1.0
scaffold_6513	1.0	1.0	1.0
scaffold_7705	1.0	1.0	1.0
scaffold_8813	1.0	1.0	1.0
scaffold_2538	1.0	1.0	1.0
scaffold_6542	1.0	1.0	1.0
scaffold_7102	1.0	1.0	1.0
scaffold_5301	1.0	1.0	1.0
scaffold_6266	1.0	1.0	1.0
scaffold_6533	1.0	1.0	1.0
scaffold_1893	1.0	1.0	1.0
scaffold_4977	1.0	1.0	1.0
scaffold_8520	1.0	1.0	1.0
scaffold_10463	1.0	1.0	1.0
scaffold_6733	1.0	1.0	1.0
scaffold_7643	1.0	1.0	1.0
scaffold_8664	1.0	1.0	1.0
scaffold_5465	1.0	1.0	1.0
scaffold_4584	1.0	1.0	1.0
scaffold_8515	1.0	1.0	1.0
scaffold_8732	1.0	1.0	1.0
scaffold_6846	1.0	1.0	1.0
scaffold_6726	1.0	1.0	1.0
scaffold_4554	1.0	1.0	1.0
scaffold_3155	1.0	1.0	1.0
scaffold_4769	1.0	1.0	1.0
scaffold_6231	1.0	1.0	1.0
scaffold_547	1.0	1.0	1.0
scaffold_1820	1.0	1.0	1.0
scaffold_2745	1.0	1.0	1.0
scaffold_3643	0.9869997574581615	1.0	1.0
scaffold_3257	1.0	1.0	1.0
scaffold_1468	1.0	1.0	1.0
scaffold_2295	1.0	1.0	1.0
scaffold_4130	1.0	0.030200323043284984	0.9476488610630078
scaffold_4601	1.0	1.0	1.0
scaffold_2670	1.0	1.0	1.0
scaffold_1399	1.0	1.0	1.0
scaffold_2995	1.0	1.0	1.0
scaffold_6900	1.0	1.0	1.0
scaffold_4920	1.0	1.0	1.0
scaffold_6466	1.0	1.0	1.0
scaffold_4736	1.0	1.0	1.0
scaffold_2969	1.0	1.0	1.0
scaffold_9823	1.0	1.0	1.0
scaffold_1922	1.0	1.0	1.0
scaffold_2340	1.0	1.0	1.0
scaffold_2440	1.0	1.0	1.0
scaffold_3239	1.0	1.0	1.0
scaffold_5312	1.0	1.0	0.9918399419729207
scaffold_2718	1.0	1.0	1.0
scaffold_3170	1.0	1.0	1.0
scaffold_6592	1.0	1.0	1.0
scaffold_2284	1.0	1.0	1.0
scaffold_5872	1.0	1.0	1.0
scaffold_2206	1.0	1.0	1.0
scaffold_1002	1.0	1.0	1.0
scaffold_7111	1.0	1.0	1.0
scaffold_2454	1.0	1.0	1.0
scaffold_1156	1.0	1.0	1.0
scaffold_2549	1.0	1.0	1.0
scaffold_2508	1.0	1.0	1.0
scaffold_4925	1.0	1.0	1.0
scaffold_2831	1.0	1.0	1.0
scaffold_3259	1.0	0.9181929750974818	0.9903392267997632
scaffold_6088	1.0	1.0	1.0
scaffold_10827	1.0	1.0	1.0
scaffold_8837	1.0	1.0	1.0
scaffold_9499	1.0	1.0	1.0
scaffold_10389	1.0	1.0	1.0
scaffold_9462	1.0	1.0	1.0
scaffold_7287	1.0	1.0	1.0
scaffold_3280	1.0	1.0	1.0
scaffold_2555	1.0	1.0	1.0
scaffold_1514	1.0	0.5887124054668819	1.0
scaffold_2792	1.0	1.0	1.0
scaffold_11693	1.0	1.0	1.0
scaffold_4725	1.0	1.0	1.0
scaffold_5790	1.0	1.0	1.0
scaffold_5001	1.0	1.0	1.0
scaffold_6130	1.0	1.0	1.0
scaffold_7435	1.0	1.0	1.0
scaffold_7525	1.0	1.0	1.0
scaffold_10934	1.0	1.0	1.0
scaffold_6319	1.0	1.0	1.0
scaffold_7266	1.0	1.0	1.0
scaffold_5996	1.0	1.0	1.0
scaffold_9558	1.0	1.0	1.0
scaffold_170	1.0	0.3083927829425275	0.9951624952197312
scaffold_862	1.0	0.7607930089996087	1.0
scaffold_5008	1.0	1.0	1.0
scaffold_1641	1.0	1.0	1.0
scaffold_3375	1.0	1.0	1.0
scaffold_3823	1.0	1.0	1.0
scaffold_3238	1.0	1.0	1.0
scaffold_9608	1.0	1.0	1.0
scaffold_5419	1.0	1.0	1.0
scaffold_6621	1.0	1.0	1.0
scaffold_6826	1.0	1.0	1.0
scaffold_8905	1.0	1.0	1.0
scaffold_6154	1.0	1.0	1.0
scaffold_6847	1.0	1.0	1.0
scaffold_5154	1.0	1.0	1.0
scaffold_4185	1.0	0.011381090148673893	0.7399027102154274
scaffold_6709	1.0	0.6914974813005648	0.9849889624724062
scaffold_6749	1.0	1.0	1.0
scaffold_7066	1.0	1.0	1.0
scaffold_11950	1.0	1.0	1.0
scaffold_6540	1.0	1.0	1.0
scaffold_5424	1.0	1.0	1.0
scaffold_11986	1.0	1.0	1.0
scaffold_4794	1.0	1.0	1.0
scaffold_7457	1.0	1.0	1.0
scaffold_3107	1.0	1.0	1.0
scaffold_233	1.0	0.9977345090966002	1.0
scaffold_4873	1.0	1.0	1.0
scaffold_5242	1.0	1.0	1.0
scaffold_2673	1.0	1.0	1.0
scaffold_1979	1.0	1.0	1.0
scaffold_7996	1.0	1.0	1.0
scaffold_6764	1.0	1.0	1.0
scaffold_9514	1.0	1.0	1.0
scaffold_10307	1.0	1.0	1.0
scaffold_8480	1.0	1.0	1.0
scaffold_8564	1.0	1.0	1.0
scaffold_7753	1.0	1.0	1.0
scaffold_7365	1.0	1.0	1.0
scaffold_6688	1.0	1.0	1.0
scaffold_8139	1.0	1.0	1.0
scaffold_9495	1.0	1.0	1.0
scaffold_10676	1.0	1.0	1.0
scaffold_10283	1.0	1.0	1.0
scaffold_9820	1.0	1.0	1.0
scaffold_10362	1.0	1.0	1.0
scaffold_10551	1.0	1.0	1.0
scaffold_10737	1.0	1.0	1.0
scaffold_9084	1.0	1.0	1.0
scaffold_8777	1.0	1.0	1.0
scaffold_9106	1.0	1.0	1.0
scaffold_8934	1.0	0.32211538461538464	0.8633754305396096
scaffold_2002	1.0	1.0	1.0
scaffold_3082	1.0	1.0	1.0
scaffold_5763	1.0	1.0	1.0
scaffold_2843	1.0	1.0	1.0
scaffold_3271	1.0	1.0	1.0
scaffold_5006	1.0	1.0	1.0
scaffold_6230	1.0	1.0	1.0
scaffold_7983	1.0	1.0	1.0
scaffold_7696	1.0	1.0	1.0
scaffold_6693	1.0	1.0	1.0
scaffold_10234	1.0	1.0	1.0
scaffold_8094	1.0	1.0	1.0
scaffold_9419	1.0	1.0	1.0
scaffold_7534	1.0	1.0	1.0
scaffold_8319	1.0	1.0	1.0
scaffold_9279	1.0	1.0	1.0
scaffold_7906	1.0	1.0	1.0
scaffold_7088	1.0	1.0	1.0
scaffold_10697	1.0	1.0	1.0
scaffold_8136	1.0	1.0	1.0
scaffold_11840	1.0	1.0	1.0
scaffold_10384	1.0	1.0	1.0
scaffold_10932	1.0	1.0	1.0
scaffold_11831	1.0	1.0	1.0
scaffold_4901	1.0	1.0	1.0
scaffold_6613	1.0	1.0	1.0
scaffold_10401	1.0	1.0	1.0
scaffold_9412	1.0	1.0	1.0
scaffold_5816	1.0	1.0	1.0
scaffold_3748	1.0	1.0	1.0
scaffold_6098	1.0	1.0	1.0
scaffold_9403	1.0	1.0	1.0
scaffold_8954	1.0	1.0	1.0
scaffold_6381	1.0	1.0	1.0
scaffold_6077	1.0	1.0	1.0
scaffold_9986	1.0	1.0	1.0
scaffold_9402	1.0	1.0	1.0
scaffold_7767	1.0	1.0	1.0
scaffold_6714	1.0	1.0	1.0
scaffold_7518	1.0	1.0	1.0
scaffold_5869	1.0	1.0	1.0
scaffold_5964	1.0	1.0	1.0
scaffold_3973	1.0	1.0	1.0
scaffold_4929	1.0	1.0	1.0
scaffold_5227	1.0	1.0	1.0
scaffold_11597	1.0	1.0	1.0
scaffold_3910	1.0	1.0	1.0
scaffold_5478	1.0	1.0	1.0
scaffold_6957	1.0	1.0	1.0
scaffold_6503	1.0	1.0	1.0
scaffold_6359	1.0	1.0	1.0
scaffold_2674	1.0	1.0	1.0
scaffold_9174	1.0	1.0	1.0
scaffold_9834	1.0	1.0	1.0
scaffold_7302	1.0	1.0	1.0
scaffold_7560	1.0	1.0	1.0
scaffold_2188	1.0	1.0	1.0
scaffold_6929	1.0	1.0	1.0
scaffold_4311	1.0	1.0	1.0
scaffold_2288	1.0	1.0	1.0
scaffold_2437	1.0	1.0	1.0
scaffold_3526	1.0	1.0	1.0
scaffold_4397	1.0	1.0	1.0
scaffold_2134	1.0	0.9984164009501594	1.0
scaffold_6042	1.0	1.0	1.0
scaffold_4274	1.0	1.0	1.0
scaffold_6053	1.0	1.0	1.0
scaffold_4304	1.0	1.0	1.0
scaffold_7174	1.0	1.0	1.0
scaffold_6219	1.0	1.0	1.0
scaffold_3845	1.0	1.0	1.0
scaffold_2765	1.0	1.0	1.0
scaffold_5693	1.0	1.0	1.0
scaffold_2267	1.0	0.1698642024368017	0.7235783782890114
scaffold_9040	1.0	1.0	1.0
scaffold_11777	1.0	1.0	1.0
scaffold_6074	1.0	1.0	1.0
scaffold_5723	1.0	1.0	1.0
scaffold_5935	1.0	1.0	1.0
scaffold_12010	1.0	1.0	1.0
scaffold_7759	1.0	1.0	1.0
scaffold_10999	1.0	1.0	1.0
scaffold_5205	1.0	1.0	1.0
scaffold_6252	1.0	1.0	1.0
scaffold_2030	1.0	1.0	1.0
scaffold_3891	1.0	1.0	1.0
scaffold_9447	1.0	1.0	1.0
scaffold_8124	1.0	1.0	1.0
scaffold_6208	1.0	1.0	1.0
scaffold_7708	1.0	1.0	1.0
scaffold_8079	1.0	1.0	1.0
scaffold_7922	1.0	1.0	1.0
scaffold_7860	1.0	1.0	1.0
scaffold_4879	1.0	1.0	1.0
scaffold_6121	1.0	1.0	1.0
scaffold_5236	1.0	1.0	1.0
scaffold_6426	1.0	1.0	1.0
scaffold_1654	1.0	0.2738047166759047	1.0
scaffold_9317	1.0	1.0	1.0
scaffold_7820	1.0	1.0	1.0
scaffold_7600	1.0	1.0	1.0
scaffold_9387	1.0	1.0	1.0
scaffold_8799	1.0	1.0	1.0
scaffold_11740	1.0	1.0	1.0
scaffold_10319	1.0	1.0	1.0
scaffold_8691	1.0	1.0	1.0
scaffold_8032	1.0	1.0	1.0
scaffold_8944	1.0	1.0	1.0
scaffold_11784	1.0	1.0	1.0
scaffold_10350	1.0	1.0	1.0
scaffold_11549	1.0	1.0	1.0
scaffold_9176	1.0	1.0	1.0
scaffold_9869	1.0	1.0	1.0
scaffold_8340	1.0	1.0	1.0
scaffold_7275	1.0	1.0	1.0
scaffold_9382	1.0	1.0	1.0
scaffold_9791	1.0	1.0	1.0
scaffold_6760	1.0	1.0	1.0
scaffold_8270	1.0	1.0	1.0
scaffold_5389	1.0	1.0	1.0
scaffold_6423	1.0	1.0	1.0
scaffold_11200	1.0	1.0	1.0
scaffold_7751	1.0	1.0	1.0
scaffold_9870	1.0	1.0	1.0
scaffold_11582	1.0	1.0	1.0
scaffold_6955	1.0	1.0	1.0
scaffold_8489	1.0	1.0	1.0
scaffold_9440	1.0	1.0	1.0
scaffold_2622	1.0	1.0	1.0
scaffold_4728	1.0	1.0	1.0
scaffold_7785	1.0	1.0	1.0
scaffold_7932	1.0	1.0	1.0
scaffold_10796	1.0	1.0	1.0
scaffold_11800	1.0	1.0	1.0
scaffold_9695	1.0	1.0	1.0
scaffold_7965	1.0	1.0	1.0
scaffold_6976	1.0	1.0	1.0
scaffold_5502	1.0	1.0	1.0
scaffold_8912	1.0	1.0	1.0
scaffold_8889	1.0	1.0	1.0
scaffold_5633	1.0	1.0	1.0
scaffold_10223	1.0	1.0	1.0
scaffold_7774	1.0	1.0	1.0
scaffold_8793	1.0	1.0	1.0
scaffold_8436	1.0	1.0	1.0
scaffold_9318	1.0	1.0	1.0
scaffold_7563	1.0	1.0	1.0
scaffold_9584	1.0	1.0	1.0
scaffold_9310	1.0	1.0	1.0
scaffold_7222	1.0	1.0	1.0
scaffold_6460	1.0	1.0	1.0
scaffold_5528	1.0	1.0	1.0
scaffold_11227	1.0	1.0	1.0
scaffold_10509	1.0	1.0	1.0
scaffold_11063	1.0	1.0	1.0
scaffold_6824	1.0	1.0	1.0
scaffold_7286	1.0	0.10826076723935044	0.532608695652174
scaffold_10189	1.0	1.0	1.0
scaffold_5500	1.0	1.0	1.0
scaffold_5882	1.0	1.0	1.0
scaffold_7735	1.0	1.0	1.0
scaffold_8790	1.0	1.0	1.0
scaffold_5102	0.6272264631043257	1.0	1.0
scaffold_12064	1.0	1.0	1.0
scaffold_9775	1.0	1.0	1.0
scaffold_9282	1.0	1.0	1.0
scaffold_11694	1.0	1.0	1.0
scaffold_8731	1.0	1.0	1.0
scaffold_9046	1.0	1.0	1.0
scaffold_11528	1.0	1.0	1.0
scaffold_11605	1.0	1.0	1.0
scaffold_8854	1.0	1.0	1.0
scaffold_11232	1.0	1.0	1.0
scaffold_9448	1.0	1.0	1.0
scaffold_7961	1.0	1.0	1.0
scaffold_8285	1.0	1.0	1.0
scaffold_9801	1.0	1.0	1.0
scaffold_9376	1.0	1.0	1.0
scaffold_9479	1.0	1.0	1.0
scaffold_7747	1.0	1.0	1.0
scaffold_9001	1.0	1.0	1.0
scaffold_7997	1.0	1.0	1.0
scaffold_11327	1.0	1.0	1.0
scaffold_10525	1.0	1.0	1.0
scaffold_8224	1.0	1.0	1.0
scaffold_11175	1.0	1.0	1.0
scaffold_10613	1.0	1.0	1.0
scaffold_9843	1.0	1.0	1.0
scaffold_8485	1.0	1.0	1.0
scaffold_9968	1.0	1.0	1.0
scaffold_9687	1.0	1.0	1.0
scaffold_9321	1.0	1.0	1.0
scaffold_9031	1.0	1.0	1.0
scaffold_10093	1.0	1.0	1.0
scaffold_9198	1.0	1.0	1.0
scaffold_9960	1.0	1.0	1.0
scaffold_7062	1.0	1.0	1.0
scaffold_7915	1.0	1.0	1.0
scaffold_7061	1.0	1.0	1.0
scaffold_6264	1.0	1.0	1.0
scaffold_3184	0.5834996673320026	1.0	1.0
scaffold_4068	1.0	1.0	1.0
scaffold_9141	1.0	1.0	1.0
scaffold_4162	1.0	1.0	1.0
scaffold_4088	1.0	1.0	1.0
scaffold_4319	1.0	1.0	1.0
scaffold_8470	1.0	1.0	1.0
scaffold_2180	0.7064488895780568	1.0	1.0
scaffold_5414	0.7071463061323032	1.0	1.0
scaffold_7216	1.0	1.0	1.0
scaffold_5713	1.0	1.0	1.0
scaffold_6829	1.0	1.0	1.0
scaffold_5969	1.0	1.0	1.0
scaffold_7570	1.0	1.0	1.0
scaffold_4936	1.0	1.0	1.0
scaffold_8670	1.0	1.0	1.0
scaffold_8106	1.0	1.0	1.0
scaffold_6019	1.0	1.0	1.0
scaffold_6144	1.0	1.0	1.0
scaffold_1876	1.0	1.0	1.0
scaffold_3625	1.0	1.0	1.0
scaffold_5369	1.0	1.0	1.0
scaffold_2322	1.0	1.0	1.0
scaffold_895	1.0	0.004785843398751245	0.9640206741704088
scaffold_1273	1.0	1.0	1.0
scaffold_4196	1.0	1.0	1.0
scaffold_1311	1.0	0.9731346461913727	1.0
scaffold_722	1.0	1.0	1.0
scaffold_1339	1.0	0.9838266975686659	1.0
scaffold_7314	1.0	1.0	1.0
scaffold_2667	1.0	1.0	1.0
scaffold_2603	1.0	1.0	1.0
scaffold_3042	1.0	1.0	1.0
scaffold_786	1.0	1.0	1.0
scaffold_487	1.0	1.0	1.0
scaffold_531	1.0	0.9911944206582158	1.0
scaffold_4674	1.0	1.0	1.0
scaffold_7064	1.0	1.0	1.0
scaffold_8214	1.0	1.0	1.0
scaffold_6306	1.0	1.0	1.0
scaffold_4305	1.0	1.0	1.0
scaffold_3746	1.0	1.0	1.0
scaffold_3598	1.0	1.0	1.0
scaffold_3876	1.0	1.0	1.0
scaffold_3712	0.9951780415430267	0.00034181112728032606	0.8034849049571375
scaffold_3459	1.0	1.0	1.0
scaffold_5688	1.0	1.0	1.0
scaffold_6356	1.0	1.0	1.0
scaffold_4892	1.0	1.0	1.0
scaffold_3678	1.0	1.0	1.0
scaffold_5893	1.0	1.0	1.0
scaffold_2975	1.0	1.0	1.0
scaffold_5150	1.0	1.0	1.0
scaffold_3073	1.0	1.0	1.0
scaffold_8325	1.0	1.0	1.0
scaffold_5879	1.0	1.0	1.0
scaffold_3727	1.0	1.0	1.0
scaffold_5976	1.0	1.0	1.0
scaffold_5796	1.0	1.0	1.0
scaffold_2148	1.0	1.0	1.0
scaffold_3779	1.0	1.0	1.0
scaffold_6787	1.0	1.0	1.0
scaffold_3726	1.0	1.0	1.0
scaffold_6512	1.0	1.0	1.0
scaffold_5426	1.0	1.0	1.0
scaffold_3324	1.0	1.0	1.0
scaffold_3067	1.0	1.0	1.0
scaffold_5876	1.0	1.0	1.0
scaffold_3102	1.0	1.0	1.0
scaffold_2714	1.0	1.0	1.0
scaffold_5417	1.0	1.0	1.0
scaffold_6094	1.0	1.0	1.0
scaffold_2732	1.0	1.0	1.0
scaffold_1284	1.0	1.0	1.0
scaffold_1418	1.0	1.0	1.0
scaffold_1904	1.0	0.9758320202001025	1.0
scaffold_2913	1.0	1.0	1.0
scaffold_5734	1.0	1.0	1.0
scaffold_4720	1.0	1.0	1.0
scaffold_6804	1.0	0.0001089767146627468	1.0
scaffold_11027	1.0	1.0	1.0
scaffold_4157	1.0	1.0	1.0
scaffold_2700	1.0	1.0	1.0
scaffold_4337	1.0	1.0	1.0
scaffold_5400	1.0	1.0	1.0
scaffold_6794	1.0	1.0	1.0
scaffold_4715	1.0	1.0	1.0
scaffold_4211	1.0	1.0	1.0
scaffold_3443	1.0	1.0	1.0
scaffold_6018	1.0	1.0	1.0
scaffold_2656	1.0	1.0	1.0
scaffold_7675	1.0	1.0	1.0
scaffold_2190	1.0	1.0	1.0
scaffold_3768	1.0	1.0	1.0
scaffold_3603	1.0	1.0	1.0
scaffold_3760	1.0	1.0	1.0
scaffold_3176	1.0	1.0	1.0
scaffold_1770	1.0	0.986696661033207	1.0
scaffold_5274	1.0	1.0	1.0
scaffold_3834	1.0	1.0	1.0
scaffold_4887	1.0	1.0	1.0
scaffold_6095	1.0	1.0	1.0
scaffold_5117	1.0	1.0	1.0
scaffold_1213	1.0	1.0	1.0
scaffold_4050	1.0	1.0	1.0
scaffold_5161	1.0	1.0	1.0
scaffold_2095	1.0	1.0	1.0
scaffold_6895	1.0	1.0	1.0
scaffold_4905	1.0	1.0	1.0
scaffold_9089	1.0	1.0	1.0
scaffold_1747	1.0	0.9146267623907967	1.0
scaffold_2328	1.0	1.0	1.0
scaffold_4093	1.0	1.0	1.0
scaffold_7990	1.0	1.0	1.0
scaffold_2826	1.0	1.0	1.0
scaffold_2061	1.0	1.0	1.0
scaffold_144	1.0	1.0	1.0
scaffold_4735	1.0	1.0	1.0
scaffold_1767	0.9883136251395601	1.0	1.0
scaffold_2037	0.9094108195571246	1.0	1.0
scaffold_3077	1.0	1.0	1.0
scaffold_507	1.0	1.0	1.0
scaffold_491	1.0	1.0	1.0
scaffold_966	1.0	1.0	1.0
scaffold_2982	1.0	1.0	1.0
scaffold_867	1.0	0.9922922623040502	1.0
scaffold_4999	1.0	1.0	1.0
scaffold_3482	1.0	1.0	1.0
scaffold_1437	1.0	1.0	1.0
scaffold_885	1.0	1.0	1.0
scaffold_1784	1.0	1.0	1.0
scaffold_3084	0.9967227959724887	1.0	1.0
scaffold_11701	1.0	1.0	1.0
scaffold_2488	1.0	1.0	1.0
scaffold_3192	1.0	1.0	1.0
scaffold_5202	1.0	1.0	1.0
scaffold_2337	1.0	1.0	1.0
scaffold_1134	1.0	0.9188366160281308	1.0
scaffold_629	1.0	0.9984676957629298	1.0
scaffold_2230	1.0	1.0	1.0
scaffold_4795	1.0	1.0	1.0
scaffold_2153	1.0	1.0	1.0
scaffold_1275	1.0	1.0	1.0
scaffold_5308	1.0	1.0	1.0
scaffold_3056	1.0	1.0	1.0
scaffold_5829	1.0	1.0	1.0
scaffold_6004	1.0	1.0	1.0
scaffold_2187	1.0	0.003007589703238116	0.5856221477527238
scaffold_1402	1.0	0.008030655539194288	0.9928565893384244
scaffold_4154	1.0	1.0	1.0
scaffold_3247	1.0	1.0	1.0
scaffold_1924	1.0	1.0	1.0
scaffold_2063	1.0	1.0	1.0
scaffold_3162	1.0	1.0	1.0
scaffold_3089	1.0	1.0	1.0
scaffold_7443	1.0	1.0	1.0
scaffold_2360	1.0	1.0	1.0
scaffold_5894	1.0	0.9587606371372464	0.8503641329085116
scaffold_1772	1.0	0.9866627015238765	1.0
scaffold_8002	1.0	1.0	1.0
scaffold_6086	1.0	1.0	1.0
scaffold_6762	1.0	1.0	1.0
scaffold_3381	1.0	1.0	1.0
scaffold_4633	1.0	1.0	1.0
scaffold_3465	1.0	1.0	1.0
scaffold_2878	1.0	1.0	1.0
scaffold_4518	1.0	1.0	1.0
scaffold_4296	1.0	0.8729717813051147	0.9630284357795849
scaffold_2844	1.0	1.0	1.0
scaffold_3647	1.0	0.7449394852280535	0.9381340901028734
scaffold_7809	1.0	1.0	1.0
scaffold_6271	1.0	1.0	1.0
scaffold_6147	1.0	1.0	1.0
scaffold_2118	1.0	1.0	1.0
scaffold_2547	1.0	1.0	1.0
scaffold_4456	1.0	1.0	1.0
scaffold_3027	1.0	0.454539584140514	0.9686982052374864
scaffold_4058	1.0	1.0	1.0
scaffold_6384	1.0	1.0	1.0
scaffold_971	1.0	1.0	1.0
scaffold_3545	1.0	1.0	1.0
scaffold_2803	0.9981537325373869	1.0	1.0
scaffold_3602	1.0	1.0	1.0
scaffold_2103	1.0	1.0	1.0
scaffold_2560	1.0	1.0	1.0
scaffold_4730	1.0	1.0	1.0
scaffold_2317	1.0	1.0	1.0
scaffold_3295	1.0	1.0	1.0
scaffold_4003	1.0	1.0	1.0
scaffold_5947	1.0	1.0	1.0
scaffold_6135	1.0	1.0	1.0
scaffold_5038	1.0	1.0	1.0
scaffold_2139	1.0	1.0	1.0
scaffold_5422	1.0	1.0	1.0
scaffold_3980	1.0	1.0	1.0
scaffold_3582	1.0	1.0	1.0
scaffold_7036	1.0	1.0	1.0
scaffold_3367	1.0	1.0	1.0
scaffold_3216	1.0	1.0	1.0
scaffold_2468	1.0	1.0	1.0
scaffold_2249	1.0	1.0	1.0
scaffold_872	1.0	1.0	1.0
scaffold_3142	1.0	1.0	1.0
