pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
BWP_Mig	scaffold_7976	1	100000	NA	0	0	0	1891
MP	scaffold_7976	1	100000	NA	0	0	0	190
HP	scaffold_7976	1	100000	NA	0	0	0	15
BWP_Res	scaffold_7989	1	100000	0.1501501501501501	6	50	333	26793
BWP_Mig	scaffold_7989	1	100000	0.0402139037433155	6	376	9350	767851
MP	scaffold_7989	1	100000	0.0777777777777777	6	56	720	77370
HP	scaffold_7989	1	100000	0.1733333333333333	5	13	75	6090
BWP_Res	scaffold_8004	1	100000	NA	0	0	0	8778
BWP_Mig	scaffold_8004	1	100000	NA	0	0	0	251503
MP	scaffold_8004	1	100000	NA	0	0	0	25270
HP	scaffold_8004	1	100000	0.4916666666666666	8	59	120	1875
BWP_Res	scaffold_8008	1	100000	0.0	2	0	111	7809
BWP_Mig	scaffold_8008	1	100000	0.0833333333333333	2	46	552	226368
MP	scaffold_8008	1	100000	NA	0	0	0	22800
HP	scaffold_8008	1	100000	NA	0	0	0	1800
BWP_Res	scaffold_8015	1	100000	0.0	3	0	198	9504
BWP_Mig	scaffold_8015	1	100000	0.0628306878306878	4	285	4536	273441
MP	scaffold_8015	1	100000	0.0671052631578947	4	51	760	27170
HP	scaffold_8015	1	100000	NA	0	0	0	2205
BWP_Res	scaffold_8017	1	100000	0.0	1	0	66	8580
BWP_Mig	scaffold_8017	1	100000	0.1265536723163841	1	224	1770	245951
MP	scaffold_8017	1	100000	NA	0	0	0	24890
HP	scaffold_8017	1	100000	NA	0	0	0	1965
BWP_Res	scaffold_8018	1	100000	NA	0	0	0	17622
BWP_Mig	scaffold_8018	1	100000	NA	0	0	0	504897
MP	scaffold_8018	1	100000	NA	0	0	0	50730
HP	scaffold_8018	1	100000	NA	0	0	0	4005
BWP_Res	scaffold_8021	1	100000	0.028673835125448	13	24	837	43449
BWP_Mig	scaffold_8021	1	100000	0.0384170865886921	12	831	21631	1247230
MP	scaffold_8021	1	100000	0.1103853690398432	18	338	3062	124428
HP	scaffold_8021	1	100000	0.0352941176470588	17	9	255	9810
BWP_Res	scaffold_8022	1	100000	NA	0	0	0	528
BWP_Mig	scaffold_8022	1	100000	NA	0	0	0	15128
MP	scaffold_8022	1	100000	NA	0	0	0	1520
HP	scaffold_8022	1	100000	NA	0	0	0	120
BWP_Res	scaffold_8025	1	100000	0.0	7	0	462	32340
BWP_Mig	scaffold_8025	1	100000	0.0604078491727587	7	785	12995	926832
MP	scaffold_8025	1	100000	0.0721804511278195	7	96	1330	93100
HP	scaffold_8025	1	100000	0.0	7	0	105	7350
BWP_Res	scaffold_8028	1	100000	0.1801801801801801	2	20	111	8271
BWP_Mig	scaffold_8028	1	100000	0.1063829787234042	3	115	1081	239076
MP	scaffold_8028	1	100000	NA	0	0	0	24130
HP	scaffold_8028	1	100000	NA	0	0	0	1905
BWP_Res	scaffold_8040	1	100000	0.1212121212121212	9	72	594	11088
BWP_Mig	scaffold_8040	1	100000	0.0554760868213197	9	892	16079	318628
MP	scaffold_8040	1	100000	0.0298245614035087	9	51	1710	31920
HP	scaffold_8040	1	100000	0.0	9	0	135	2520
BWP_Res	scaffold_8051	1	100000	0.1487922705314009	16	154	1035	45033
BWP_Mig	scaffold_8051	1	100000	0.1353211009174312	16	1770	13080	1306838
MP	scaffold_8051	1	100000	0.0364583333333333	9	49	1344	131276
HP	scaffold_8051	1	100000	0.0755555555555555	15	17	225	10245
BWP_Res	scaffold_8058	1	100000	0.0	2	0	132	15048
BWP_Mig	scaffold_8058	1	100000	0.0	2	0	3782	431148
MP	scaffold_8058	1	100000	0.2605263157894736	2	99	380	43320
HP	scaffold_8058	1	100000	0.3333333333333333	1	5	15	3435
BWP_Res	scaffold_8060	1	100000	NA	0	0	0	14916
BWP_Mig	scaffold_8060	1	100000	0.3459770114942528	2	301	870	426496
MP	scaffold_8060	1	100000	NA	0	0	0	42940
HP	scaffold_8060	1	100000	NA	0	0	0	3390
BWP_Res	scaffold_8061	1	100000	0.0	1	0	45	18369
BWP_Mig	scaffold_8061	1	100000	0.1103896103896103	3	510	4620	522969
MP	scaffold_8061	1	100000	0.0	3	0	360	52650
HP	scaffold_8061	1	100000	NA	0	0	0	4185
BWP_Res	scaffold_8067	1	100000	0.3896103896103896	21	450	1155	31383
BWP_Mig	scaffold_8067	1	100000	0.2552379630914388	26	3679	14414	917849
MP	scaffold_8067	1	100000	NA	0	0	0	93670
HP	scaffold_8067	1	100000	NA	0	0	0	7395
BWP_Res	scaffold_8070	1	100000	NA	0	0	0	330
BWP_Mig	scaffold_8070	1	100000	NA	0	0	0	9455
MP	scaffold_8070	1	100000	NA	0	0	0	950
HP	scaffold_8070	1	100000	NA	0	0	0	75
BWP_Res	scaffold_8073	1	100000	0.1638981173864895	14	148	903	26487
BWP_Mig	scaffold_8073	1	100000	0.1724502750740584	14	4075	23630	761135
MP	scaffold_8073	1	100000	NA	0	0	0	78850
HP	scaffold_8073	1	100000	NA	0	0	0	6225
BWP_Res	scaffold_8084	1	100000	0.2992592592592593	15	202	675	34635
BWP_Mig	scaffold_8084	1	100000	0.1699913269731136	8	392	2306	1009379
MP	scaffold_8084	1	100000	0.0	7	0	1120	100530
HP	scaffold_8084	1	100000	NA	0	0	0	8025
BWP_Res	scaffold_8091	1	100000	0.4666666666666667	1	21	45	11175
BWP_Mig	scaffold_8091	1	100000	NA	0	0	0	321470
MP	scaffold_8091	1	100000	NA	0	0	0	32300
HP	scaffold_8091	1	100000	NA	0	0	0	2550
BWP_Res	scaffold_8092	1	100000	0.1666666666666666	1	11	66	15180
BWP_Mig	scaffold_8092	1	100000	0.0966101694915254	1	171	1770	435051
MP	scaffold_8092	1	100000	NA	0	0	0	43890
HP	scaffold_8092	1	100000	NA	0	0	0	3465
BWP_Res	scaffold_8096	1	100000	0.0	8	0	528	12672
BWP_Mig	scaffold_8096	1	100000	0.0	8	0	15128	363072
MP	scaffold_8096	1	100000	0.0	8	0	1520	36480
HP	scaffold_8096	1	100000	0.0	8	0	120	2880
BWP_Res	scaffold_8097	1	100000	NA	0	0	0	66
BWP_Mig	scaffold_8097	1	100000	NA	0	0	0	1891
MP	scaffold_8097	1	100000	NA	0	0	0	190
HP	scaffold_8097	1	100000	NA	0	0	0	15
BWP_Res	scaffold_8098	1	100000	0.3461538461538461	13	297	858	53790
BWP_Mig	scaffold_8098	1	100000	0.2360353209643813	27	4758	20158	1545590
MP	scaffold_8098	1	100000	NA	0	0	0	157320
HP	scaffold_8098	1	100000	0.5333333333333333	1	8	15	12405
BWP_Res	scaffold_8110	1	100000	0.0	2	0	90	9414
BWP_Mig	scaffold_8110	1	100000	0.0	2	0	3782	268522
MP	scaffold_8110	1	100000	0.0	2	0	240	27120
HP	scaffold_8110	1	100000	0.0	2	0	30	2130
BWP_Res	scaffold_8112	1	100000	0.0	2	0	90	53832
BWP_Mig	scaffold_8112	1	100000	0.0801256873527101	3	408	5092	1539855
MP	scaffold_8112	1	100000	0.0976430976430976	11	145	1485	153745
HP	scaffold_8112	1	100000	0.3555555555555555	3	16	45	12210
BWP_Res	scaffold_8119	1	100000	NA	0	0	0	15246
BWP_Mig	scaffold_8119	1	100000	0.4855072463768116	2	268	552	436269
MP	scaffold_8119	1	100000	NA	0	0	0	43890
HP	scaffold_8119	1	100000	NA	0	0	0	3465
BWP_Res	scaffold_8133	1	100000	0.2277777777777777	8	82	360	23994
BWP_Mig	scaffold_8133	1	100000	0.1380396516583287	7	745	5397	692382
MP	scaffold_8133	1	100000	NA	0	0	0	70110
HP	scaffold_8133	1	100000	NA	0	0	0	5535
BWP_Res	scaffold_8134	1	100000	NA	0	0	0	16104
BWP_Mig	scaffold_8134	1	100000	0.2056878306878307	4	311	1512	459892
MP	scaffold_8134	1	100000	0.1197368421052631	4	91	760	45600
HP	scaffold_8134	1	100000	NA	0	0	0	3660
BWP_Res	scaffold_8140	1	100000	0.25	4	45	180	10644
BWP_Mig	scaffold_8140	1	100000	0.2569618142404535	5	1541	5997	304127
MP	scaffold_8140	1	100000	0.0	5	0	950	30210
HP	scaffold_8140	1	100000	NA	0	0	0	2460
BWP_Res	scaffold_8154	1	100000	0.0	3	0	198	7854
BWP_Mig	scaffold_8154	1	100000	0.0	3	0	5673	225029
MP	scaffold_8154	1	100000	0.0	3	0	570	22610
HP	scaffold_8154	1	100000	0.0	3	0	45	1785
BWP_Res	scaffold_8159	1	100000	NA	0	0	0	330
BWP_Mig	scaffold_8159	1	100000	NA	0	0	0	9455
MP	scaffold_8159	1	100000	NA	0	0	0	950
HP	scaffold_8159	1	100000	NA	0	0	0	75
BWP_Res	scaffold_8172	1	100000	NA	0	0	0	1056
BWP_Mig	scaffold_8172	1	100000	NA	0	0	0	30256
MP	scaffold_8172	1	100000	NA	0	0	0	3040
HP	scaffold_8172	1	100000	NA	0	0	0	240
BWP_Res	scaffold_8174	1	100000	NA	0	0	0	330
BWP_Mig	scaffold_8174	1	100000	NA	0	0	0	9455
MP	scaffold_8174	1	100000	NA	0	0	0	950
HP	scaffold_8174	1	100000	NA	0	0	0	75
BWP_Res	scaffold_8178	1	100000	0.0	1	0	66	10956
BWP_Mig	scaffold_8178	1	100000	0.0	1	0	1891	313906
MP	scaffold_8178	1	100000	0.0	1	0	190	31540
HP	scaffold_8178	1	100000	NA	0	0	0	2505
BWP_Res	scaffold_8192	1	100000	NA	0	0	0	11550
BWP_Mig	scaffold_8192	1	100000	NA	0	0	0	330925
MP	scaffold_8192	1	100000	NA	0	0	0	33250
HP	scaffold_8192	1	100000	NA	0	0	0	2625
BWP_Res	scaffold_8194	1	100000	0.0	1	0	66	36366
BWP_Mig	scaffold_8194	1	100000	0.1530782029950083	2	92	601	1043231
MP	scaffold_8194	1	100000	0.0	2	0	380	104500
HP	scaffold_8194	1	100000	0.2666666666666666	2	8	30	8250
BWP_Res	scaffold_8197	1	100000	0.2727272727272727	2	36	132	23694
BWP_Mig	scaffold_8197	1	100000	0.2687836196425472	9	1549	5763	676888
MP	scaffold_8197	1	100000	0.4578947368421052	2	174	380	68210
HP	scaffold_8197	1	100000	0.3	2	9	30	5385
BWP_Res	scaffold_8198	1	100000	0.0336817653890824	14	29	861	38937
BWP_Mig	scaffold_8198	1	100000	0.1108694174427299	13	1631	14711	1125562
MP	scaffold_8198	1	100000	0.0509900990099009	11	103	2020	112550
HP	scaffold_8198	1	100000	0.0533333333333333	10	8	150	8895
BWP_Res	scaffold_8199	1	100000	NA	0	0	0	8382
BWP_Mig	scaffold_8199	1	100000	NA	0	0	0	240157
MP	scaffold_8199	1	100000	NA	0	0	0	24130
HP	scaffold_8199	1	100000	NA	0	0	0	1905
BWP_Res	scaffold_8200	1	100000	NA	0	0	0	17226
BWP_Mig	scaffold_8200	1	100000	NA	0	0	0	493551
MP	scaffold_8200	1	100000	0.0	3	0	459	49131
HP	scaffold_8200	1	100000	0.0	3	0	45	3870
BWP_Res	scaffold_8201	1	100000	0.0	5	0	330	18612
BWP_Mig	scaffold_8201	1	100000	0.2510764814435103	7	2449	9754	532963
MP	scaffold_8201	1	100000	NA	0	0	0	54530
HP	scaffold_8201	1	100000	NA	0	0	0	4305
BWP_Res	scaffold_8204	1	100000	0.0	6	0	396	9306
BWP_Mig	scaffold_8204	1	100000	0.0053763440860215	6	61	11346	266631
MP	scaffold_8204	1	100000	0.0	6	0	1140	26790
HP	scaffold_8204	1	100000	0.0	6	0	90	2115
BWP_Res	scaffold_8206	1	100000	0.0405946255002858	30	71	1749	45309
BWP_Mig	scaffold_8206	1	100000	0.128583662223546	30	6907	53716	1294567
MP	scaffold_8206	1	100000	0.0566390041493775	30	273	4820	130650
HP	scaffold_8206	1	100000	0.0288888888888888	30	13	450	10245
BWP_Res	scaffold_8211	1	100000	NA	0	0	0	264
BWP_Mig	scaffold_8211	1	100000	NA	0	0	0	7564
MP	scaffold_8211	1	100000	NA	0	0	0	760
HP	scaffold_8211	1	100000	NA	0	0	0	60
BWP_Res	scaffold_8219	1	100000	NA	0	0	0	9042
BWP_Mig	scaffold_8219	1	100000	NA	0	0	0	259067
MP	scaffold_8219	1	100000	0.5	1	60	120	25910
HP	scaffold_8219	1	100000	NA	0	0	0	2055
BWP_Res	scaffold_8231	1	100000	NA	0	0	0	132
BWP_Mig	scaffold_8231	1	100000	NA	0	0	0	3782
MP	scaffold_8231	1	100000	NA	0	0	0	380
HP	scaffold_8231	1	100000	NA	0	0	0	30
BWP_Res	scaffold_8235	1	100000	NA	0	0	0	18744
BWP_Mig	scaffold_8235	1	100000	0.0	2	0	756	536288
MP	scaffold_8235	1	100000	0.0	2	0	240	53720
HP	scaffold_8235	1	100000	NA	0	0	0	4260
BWP_Res	scaffold_8238	1	100000	0.0970873786407767	15	90	927	50553
BWP_Mig	scaffold_8238	1	100000	0.0711229736625191	18	1812	25477	1449503
MP	scaffold_8238	1	100000	0.0786650774731823	15	198	2517	145683
HP	scaffold_8238	1	100000	0.2717948717948718	13	53	195	11505
BWP_Res	scaffold_8249	1	100000	NA	0	0	0	13596
BWP_Mig	scaffold_8249	1	100000	NA	0	0	0	389546
MP	scaffold_8249	1	100000	NA	0	0	0	39140
HP	scaffold_8249	1	100000	NA	0	0	0	3090
BWP_Res	scaffold_8251	1	100000	0.2882882882882883	2	32	111	13419
BWP_Mig	scaffold_8251	1	100000	0.2607380520266182	2	862	3306	384349
MP	scaffold_8251	1	100000	NA	0	0	0	38950
HP	scaffold_8251	1	100000	NA	0	0	0	3075
BWP_Res	scaffold_8253	1	100000	NA	0	0	0	462
BWP_Mig	scaffold_8253	1	100000	NA	0	0	0	13237
MP	scaffold_8253	1	100000	NA	0	0	0	1330
HP	scaffold_8253	1	100000	NA	0	0	0	105
BWP_Res	scaffold_8256	1	100000	NA	0	0	0	10626
BWP_Mig	scaffold_8256	1	100000	NA	0	0	0	304451
MP	scaffold_8256	1	100000	NA	0	0	0	30590
HP	scaffold_8256	1	100000	NA	0	0	0	2415
BWP_Res	scaffold_8263	1	100000	NA	0	0	0	594
BWP_Mig	scaffold_8263	1	100000	NA	0	0	0	17019
MP	scaffold_8263	1	100000	NA	0	0	0	1710
HP	scaffold_8263	1	100000	NA	0	0	0	135
BWP_Res	scaffold_8264	1	100000	0.0	4	0	264	13134
BWP_Mig	scaffold_8264	1	100000	0.0170268500327439	4	104	6108	377765
MP	scaffold_8264	1	100000	0.0	5	0	950	37620
HP	scaffold_8264	1	100000	0.1066666666666666	5	8	75	2970
BWP_Res	scaffold_8265	1	100000	NA	0	0	0	396
BWP_Mig	scaffold_8265	1	100000	NA	0	0	0	11346
MP	scaffold_8265	1	100000	NA	0	0	0	1140
HP	scaffold_8265	1	100000	NA	0	0	0	90
BWP_Res	scaffold_8276	1	100000	NA	0	0	0	24222
BWP_Mig	scaffold_8276	1	100000	NA	0	0	0	693997
MP	scaffold_8276	1	100000	NA	0	0	0	69730
HP	scaffold_8276	1	100000	NA	0	0	0	5505
BWP_Res	scaffold_8283	1	100000	0.1405895691609977	14	124	882	33636
BWP_Mig	scaffold_8283	1	100000	0.1944804811888194	19	3298	16958	972035
MP	scaffold_8283	1	100000	0.0	13	0	2470	96900
HP	scaffold_8283	1	100000	0.0787878787878787	11	13	165	7680
BWP_Res	scaffold_8286	1	100000	0.1451990632318501	21	186	1281	54291
BWP_Mig	scaffold_8286	1	100000	0.0972559268247153	22	3647	37499	1554723
MP	scaffold_8286	1	100000	0.1618694784838985	21	568	3509	156471
HP	scaffold_8286	1	100000	0.0	12	0	180	12450
BWP_Res	scaffold_8288	1	100000	NA	0	0	0	15576
BWP_Mig	scaffold_8288	1	100000	NA	0	0	0	446276
MP	scaffold_8288	1	100000	NA	0	0	0	44840
HP	scaffold_8288	1	100000	NA	0	0	0	3540
BWP_Res	scaffold_8292	1	100000	0.1666666666666666	1	11	66	13860
BWP_Mig	scaffold_8292	1	100000	0.3539019963702359	1	585	1653	397348
MP	scaffold_8292	1	100000	NA	0	0	0	40090
HP	scaffold_8292	1	100000	NA	0	0	0	3165
BWP_Res	scaffold_8296	1	100000	0.1196969696969696	10	79	660	38610
BWP_Mig	scaffold_8296	1	100000	0.136955083437477	8	1863	13603	1111542
MP	scaffold_8296	1	100000	0.0928571428571428	14	247	2660	110390
HP	scaffold_8296	1	100000	0.0	8	0	120	8805
BWP_Res	scaffold_8308	1	100000	NA	0	0	0	1452
BWP_Mig	scaffold_8308	1	100000	0.2246376811594203	2	124	552	41050
MP	scaffold_8308	1	100000	NA	0	0	0	4180
HP	scaffold_8308	1	100000	NA	0	0	0	330
BWP_Res	scaffold_8317	1	100000	0.2833333333333333	4	51	180	21402
BWP_Mig	scaffold_8317	1	100000	0.1594202898550724	1	44	276	618081
MP	scaffold_8317	1	100000	NA	0	0	0	62130
HP	scaffold_8317	1	100000	NA	0	0	0	4905
BWP_Res	scaffold_8323	1	100000	NA	0	0	0	9042
BWP_Mig	scaffold_8323	1	100000	NA	0	0	0	259067
MP	scaffold_8323	1	100000	0.0	2	0	380	25650
HP	scaffold_8323	1	100000	0.6	2	18	30	2025
BWP_Res	scaffold_8324	1	100000	0.0688575899843505	10	44	639	25827
BWP_Mig	scaffold_8324	1	100000	0.0823546059148153	9	1164	14134	744157
MP	scaffold_8324	1	100000	0.1393312101910828	7	175	1256	74934
HP	scaffold_8324	1	100000	0.1	6	9	90	5925
BWP_Res	scaffold_8326	1	100000	0.4166666666666667	2	55	132	12342
BWP_Mig	scaffold_8326	1	100000	0.3068783068783068	2	232	756	356643
MP	scaffold_8326	1	100000	NA	0	0	0	35910
HP	scaffold_8326	1	100000	NA	0	0	0	2835
BWP_Res	scaffold_8328	1	100000	0.0	4	0	264	26730
BWP_Mig	scaffold_8328	1	100000	0.0	4	0	7564	765855
MP	scaffold_8328	1	100000	0.1302631578947368	4	99	760	76950
HP	scaffold_8328	1	100000	0.0833333333333333	4	5	60	6075
BWP_Res	scaffold_8330	1	100000	0.0439716312056737	11	31	705	33549
BWP_Mig	scaffold_8330	1	100000	0.1708450811552236	12	2242	13123	968306
MP	scaffold_8330	1	100000	0.0562788744225115	15	134	2381	96229
HP	scaffold_8330	1	100000	0.2121212121212121	11	35	165	7620
BWP_Res	scaffold_8333	1	100000	NA	0	0	0	9900
BWP_Mig	scaffold_8333	1	100000	NA	0	0	0	283650
MP	scaffold_8333	1	100000	NA	0	0	0	28500
HP	scaffold_8333	1	100000	NA	0	0	0	2250
BWP_Res	scaffold_8337	1	100000	NA	0	0	0	594
BWP_Mig	scaffold_8337	1	100000	NA	0	0	0	17019
MP	scaffold_8337	1	100000	NA	0	0	0	1710
HP	scaffold_8337	1	100000	NA	0	0	0	135
BWP_Res	scaffold_8339	1	100000	NA	0	0	0	16632
BWP_Mig	scaffold_8339	1	100000	NA	0	0	0	476532
MP	scaffold_8339	1	100000	0.0	1	0	153	47727
HP	scaffold_8339	1	100000	0.0	1	0	15	3765
BWP_Res	scaffold_8346	1	100000	NA	0	0	0	9240
BWP_Mig	scaffold_8346	1	100000	0.2898550724637681	1	80	276	264464
MP	scaffold_8346	1	100000	NA	0	0	0	26600
HP	scaffold_8346	1	100000	NA	0	0	0	2100
BWP_Res	scaffold_8365	1	100000	NA	0	0	0	1386
BWP_Mig	scaffold_8365	1	100000	NA	0	0	0	39711
MP	scaffold_8365	1	100000	NA	0	0	0	3990
HP	scaffold_8365	1	100000	0.6	2	18	30	285
BWP_Res	scaffold_8370	1	100000	NA	0	0	0	330
BWP_Mig	scaffold_8370	1	100000	NA	0	0	0	9455
MP	scaffold_8370	1	100000	NA	0	0	0	950
HP	scaffold_8370	1	100000	NA	0	0	0	75
BWP_Res	scaffold_8376	1	100000	0.2703900709219858	19	305	1128	58602
BWP_Mig	scaffold_8376	1	100000	0.259215646119189	17	5063	19532	1691823
MP	scaffold_8376	1	100000	0.0421052631578947	16	128	3040	168910
HP	scaffold_8376	1	100000	0.2533333333333333	5	19	75	13500
BWP_Res	scaffold_8377	1	100000	0.1732954545454545	16	183	1056	41250
BWP_Mig	scaffold_8377	1	100000	0.1585659374214175	16	4414	27837	1184294
MP	scaffold_8377	1	100000	0.0	4	0	480	121310
HP	scaffold_8377	1	100000	0.0	4	0	60	9555
BWP_Res	scaffold_8379	1	100000	NA	0	0	0	11814
BWP_Mig	scaffold_8379	1	100000	NA	0	0	0	338489
MP	scaffold_8379	1	100000	NA	0	0	0	34010
HP	scaffold_8379	1	100000	NA	0	0	0	2685
BWP_Res	scaffold_8381	1	100000	0.2109053497942387	16	205	972	49254
BWP_Mig	scaffold_8381	1	100000	0.2258264265980756	12	4741	20994	1418057
MP	scaffold_8381	1	100000	0.0971285892634207	25	389	4005	140585
HP	scaffold_8381	1	100000	0.0	6	0	90	11325
BWP_Res	scaffold_8386	1	100000	NA	0	0	0	1188
BWP_Mig	scaffold_8386	1	100000	NA	0	0	0	34038
MP	scaffold_8386	1	100000	NA	0	0	0	3420
HP	scaffold_8386	1	100000	NA	0	0	0	270
BWP_Res	scaffold_8394	1	100000	0.3814180929095354	24	468	1227	14085
BWP_Mig	scaffold_8394	1	100000	0.1109339407744874	7	487	4390	434322
MP	scaffold_8394	1	100000	NA	0	0	0	44080
HP	scaffold_8394	1	100000	NA	0	0	0	3480
BWP_Res	scaffold_8398	1	100000	NA	0	0	0	13002
BWP_Mig	scaffold_8398	1	100000	NA	0	0	0	372527
MP	scaffold_8398	1	100000	0.3947368421052631	1	75	190	37240
HP	scaffold_8398	1	100000	NA	0	0	0	2955
BWP_Res	scaffold_8399	1	100000	0.0833333333333333	2	11	132	8250
BWP_Mig	scaffold_8399	1	100000	0.1489686783804431	3	195	1309	238848
MP	scaffold_8399	1	100000	NA	0	0	0	24130
HP	scaffold_8399	1	100000	NA	0	0	0	1905
BWP_Res	scaffold_8403	1	100000	NA	0	0	0	1056
BWP_Mig	scaffold_8403	1	100000	NA	0	0	0	30256
MP	scaffold_8403	1	100000	NA	0	0	0	3040
HP	scaffold_8403	1	100000	NA	0	0	0	240
BWP_Res	scaffold_8407	1	100000	0.2	1	9	45	17841
BWP_Mig	scaffold_8407	1	100000	0.1015724606884827	3	239	2353	510108
MP	scaffold_8407	1	100000	NA	0	0	0	51490
HP	scaffold_8407	1	100000	NA	0	0	0	4065
BWP_Res	scaffold_8409	1	100000	0.037037037037037	9	22	594	17028
BWP_Mig	scaffold_8409	1	100000	0.0276569112475412	9	464	16777	488120
MP	scaffold_8409	1	100000	0.0321637426900584	9	55	1710	49020
HP	scaffold_8409	1	100000	0.0666666666666666	9	9	135	3870
BWP_Res	scaffold_8410	1	100000	0.0833333333333333	2	11	132	17754
BWP_Mig	scaffold_8410	1	100000	0.2010603588907014	2	493	2452	510009
MP	scaffold_8410	1	100000	0.0	2	0	380	51110
HP	scaffold_8410	1	100000	NA	0	0	0	4065
BWP_Res	scaffold_8411	1	100000	NA	0	0	0	14124
BWP_Mig	scaffold_8411	1	100000	NA	0	0	0	404674
MP	scaffold_8411	1	100000	0.4789473684210526	1	91	190	40470
HP	scaffold_8411	1	100000	NA	0	0	0	3210
BWP_Res	scaffold_8418	1	100000	0.3192090395480226	6	113	354	23406
BWP_Mig	scaffold_8418	1	100000	0.2114967462039045	3	780	3688	677072
MP	scaffold_8418	1	100000	0.075392670157068	6	72	955	67445
HP	scaffold_8418	1	100000	NA	0	0	0	5400
BWP_Res	scaffold_8423	1	100000	0.0	2	0	111	26883
BWP_Mig	scaffold_8423	1	100000	0.2469163489571652	5	1101	4459	768960
MP	scaffold_8423	1	100000	0.0486486486486486	5	36	740	76970
HP	scaffold_8423	1	100000	NA	0	0	0	6135
BWP_Res	scaffold_8434	1	100000	0.1521035598705501	5	47	309	8667
BWP_Mig	scaffold_8434	1	100000	NA	0	0	0	257176
MP	scaffold_8434	1	100000	NA	0	0	0	25840
HP	scaffold_8434	1	100000	0.1066666666666666	5	8	75	1965
BWP_Res	scaffold_8447	1	100000	NA	0	0	0	12078
BWP_Mig	scaffold_8447	1	100000	NA	0	0	0	346053
MP	scaffold_8447	1	100000	NA	0	0	0	34770
HP	scaffold_8447	1	100000	0.3333333333333333	1	5	15	2730
BWP_Res	scaffold_8455	1	100000	NA	0	0	0	528
BWP_Mig	scaffold_8455	1	100000	NA	0	0	0	15128
MP	scaffold_8455	1	100000	NA	0	0	0	1520
HP	scaffold_8455	1	100000	NA	0	0	0	120
BWP_Res	scaffold_8466	1	100000	NA	0	0	0	66
BWP_Mig	scaffold_8466	1	100000	NA	0	0	0	1891
MP	scaffold_8466	1	100000	NA	0	0	0	190
HP	scaffold_8466	1	100000	NA	0	0	0	15
BWP_Res	scaffold_8472	1	100000	NA	0	0	0	9174
BWP_Mig	scaffold_8472	1	100000	NA	0	0	0	262849
MP	scaffold_8472	1	100000	NA	0	0	0	26410
HP	scaffold_8472	1	100000	NA	0	0	0	2085
BWP_Res	scaffold_8473	1	100000	0.3295454545454545	4	87	264	18612
BWP_Mig	scaffold_8473	1	100000	0.0714285714285714	1	27	378	540448
MP	scaffold_8473	1	100000	NA	0	0	0	54340
HP	scaffold_8473	1	100000	NA	0	0	0	4290
BWP_Res	scaffold_8479	1	100000	NA	0	0	0	66
BWP_Mig	scaffold_8479	1	100000	NA	0	0	0	1891
MP	scaffold_8479	1	100000	NA	0	0	0	190
HP	scaffold_8479	1	100000	NA	0	0	0	15
BWP_Res	scaffold_8487	1	100000	0.0833333333333333	7	35	420	40434
BWP_Mig	scaffold_8487	1	100000	0.1083427282976324	7	961	8870	1161659
MP	scaffold_8487	1	100000	0.1903225806451612	8	236	1240	116370
HP	scaffold_8487	1	100000	0.0	2	0	30	9255
BWP_Res	scaffold_8492	1	100000	0.2651515151515151	2	35	132	15312
BWP_Mig	scaffold_8492	1	100000	0.1152754116978989	2	203	1761	440733
MP	scaffold_8492	1	100000	0.0	2	0	306	44154
HP	scaffold_8492	1	100000	NA	0	0	0	3510
BWP_Res	scaffold_8494	1	100000	0.0351617440225035	13	25	711	8859
BWP_Mig	scaffold_8494	1	100000	0.0496541640892987	14	883	17783	256412
MP	scaffold_8494	1	100000	NA	0	0	0	27550
HP	scaffold_8494	1	100000	0.08	15	18	225	1950
BWP_Res	scaffold_8496	1	100000	0.1021711366538952	25	160	1566	156042
BWP_Mig	scaffold_8496	1	100000	0.1120874576796836	38	4337	38693	4477015
MP	scaffold_8496	1	100000	0.2736361039702942	22	958	3501	450219
HP	scaffold_8496	1	100000	NA	0	0	0	35820
BWP_Res	scaffold_8501	1	100000	NA	0	0	0	15510
BWP_Mig	scaffold_8501	1	100000	0.391304347826087	1	108	276	444109
MP	scaffold_8501	1	100000	0.0	1	0	120	44530
HP	scaffold_8501	1	100000	NA	0	0	0	3525
BWP_Res	scaffold_8511	1	100000	0.0909090909090909	7	42	462	46068
BWP_Mig	scaffold_8511	1	100000	0.1096502760978175	6	834	7606	1325549
MP	scaffold_8511	1	100000	0.0	5	0	765	133185
HP	scaffold_8511	1	100000	0.0	4	0	60	10515
BWP_Res	scaffold_8514	1	100000	0.0521739130434782	13	36	690	34488
BWP_Mig	scaffold_8514	1	100000	0.032211961301671	5	293	9096	998807
MP	scaffold_8514	1	100000	0.222577209797657	7	209	939	100331
HP	scaffold_8514	1	100000	0.1925925925925926	9	26	135	7860
BWP_Res	scaffold_8527	1	100000	NA	0	0	0	9372
BWP_Mig	scaffold_8527	1	100000	NA	0	0	0	268522
MP	scaffold_8527	1	100000	NA	0	0	0	26980
HP	scaffold_8527	1	100000	NA	0	0	0	2130
BWP_Res	scaffold_8528	1	100000	NA	0	0	0	1716
BWP_Mig	scaffold_8528	1	100000	NA	0	0	0	49166
MP	scaffold_8528	1	100000	NA	0	0	0	4940
HP	scaffold_8528	1	100000	NA	0	0	0	390
